ID,falsto_name,globalid,year
555,Markt_Indersdorf_2,B18FDE79-27B2-4A20-930D-B12D42EEEF91,2016
556,Markt_Indersdorf_2,B18FDE79-27B2-4A20-930D-B12D42EEEF91,2017
557,Markt_Indersdorf_2,B18FDE79-27B2-4A20-930D-B12D42EEEF91,2018
558,Markt_Indersdorf_2,F57E9CA1-0FA5-4170-B48F-4FF614B44614,2019
559,Markt_Indersdorf_2,4D8B2341-DDE6-4047-B706-64D99E2A4BDF,2020
560,Markt_Indersdorf_2,4D8B2341-DDE6-4047-B706-64D99E2A4BDF,2021
561,Mauther_Forst_1,04A25F86-E691-48A2-B403-0C920F77B539,2015
562,Mauther_Forst_1,04A25F86-E691-48A2-B403-0C920F77B539,2016
563,Mauther_Forst_1,04A25F86-E691-48A2-B403-0C920F77B539,2017
564,Mauther_Forst_1,04A25F86-E691-48A2-B403-0C920F77B539,2018
565,Mauther_Forst_1,04A25F86-E691-48A2-B403-0C920F77B539,2019
566,Mauther_Forst_1,719A25B7-77E4-4D49-8DB7-18432309617F,2020
567,Mauther_Forst_1,719A25B7-77E4-4D49-8DB7-18432309617F,2021
568,Mauther_Forst_2,A094118A-69BB-4399-B11F-B2768C69EA8E,2015
569,Mauther_Forst_2,A094118A-69BB-4399-B11F-B2768C69EA8E,2016
570,Mauther_Forst_2,A094118A-69BB-4399-B11F-B2768C69EA8E,2017
571,Mauther_Forst_2,A094118A-69BB-4399-B11F-B2768C69EA8E,2018
572,Mauther_Forst_2,A094118A-69BB-4399-B11F-B2768C69EA8E,2019
573,Mauther_Forst_2,22FC5FD2-D293-487C-9AFB-1BAF55B119F0,2020
574,Mauther_Forst_2,22FC5FD2-D293-487C-9AFB-1BAF55B119F0,2021
575,Meeder_1,860E3634-069C-4D4F-8BB0-E469C157571A,2015
576,Meeder_1,860E3634-069C-4D4F-8BB0-E469C157571A,2016
577,Meeder_1,860E3634-069C-4D4F-8BB0-E469C157571A,2017
578,Meeder_1,860E3634-069C-4D4F-8BB0-E469C157571A,2018
579,Meeder_1,D9C3A0C3-A303-418A-ADC8-B2158741E982,2019
580,Meeder_1,E17619EC-2512-4615-8622-14C5F7C8F786,2020
581,Meeder_1,E17619EC-2512-4615-8622-14C5F7C8F786,2021
582,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2015
583,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2016
584,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2017
585,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2018
586,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2019
587,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2020
588,Meeder_2,E7D1D494-FE81-4C5E-9248-0AF17516A5D0,2021
589,Mellrichstadter_Forst_1,92A5B275-B225-44A6-8BFB-D3AEC49C75EE,2015
590,Mellrichstadter_Forst_1,92A5B275-B225-44A6-8BFB-D3AEC49C75EE,2016
591,Mellrichstadter_Forst_1,92A5B275-B225-44A6-8BFB-D3AEC49C75EE,2017
592,Mellrichstadter_Forst_1,92A5B275-B225-44A6-8BFB-D3AEC49C75EE,2018
593,Mellrichstadter_Forst_1,92A5B275-B225-44A6-8BFB-D3AEC49C75EE,2019
594,Mellrichstadter_Forst_1,A8D2AB03-0201-4FCD-AF23-66D2E12AD488,2020
595,Mellrichstadter_Forst_1,A8D2AB03-0201-4FCD-AF23-66D2E12AD488,2021
596,Mellrichstadter_Forst_2,1EAE9E80-D8FA-4404-A1B3-66EAF7F1061A,2015
597,Mellrichstadter_Forst_2,1EAE9E80-D8FA-4404-A1B3-66EAF7F1061A,2016
598,Mellrichstadter_Forst_2,1EAE9E80-D8FA-4404-A1B3-66EAF7F1061A,2017
599,Mellrichstadter_Forst_2,1EAE9E80-D8FA-4404-A1B3-66EAF7F1061A,2018
600,Mellrichstadter_Forst_2,1EAE9E80-D8FA-4404-A1B3-66EAF7F1061A,2019
601,Mellrichstadter_Forst_2,332A59CD-BAD5-4135-80BA-DD82C69CFC60,2020
602,Mellrichstadter_Forst_2,332A59CD-BAD5-4135-80BA-DD82C69CFC60,2021
603,Mitterteich_1,9AC28FCD-17BB-4940-B782-0E87B094E7DF,2015
604,Mitterteich_1,9AC28FCD-17BB-4940-B782-0E87B094E7DF,2016
605,Mitterteich_1,9AC28FCD-17BB-4940-B782-0E87B094E7DF,2017
606,Mitterteich_1,9AC28FCD-17BB-4940-B782-0E87B094E7DF,2018
607,Mitterteich_1,CEA06626-2E6F-474F-92EF-D0F00A1B5685,2019
608,Mitterteich_1,CEA06626-2E6F-474F-92EF-D0F00A1B5685,2020
609,Mitterteich_1,CEA06626-2E6F-474F-92EF-D0F00A1B5685,2021
610,Mitterteich_2,B09B9519-A9FB-407E-AB4F-958183967F7E,2015
611,Mitterteich_2,B09B9519-A9FB-407E-AB4F-958183967F7E,2016
612,Mitterteich_2,B09B9519-A9FB-407E-AB4F-958183967F7E,2017
613,Mitterteich_2,B09B9519-A9FB-407E-AB4F-958183967F7E,2018
614,Mitterteich_2,D9E92DF6-2FD2-4A28-A5E0-42332A7E2BB3,2019
615,Mitterteich_2,D9E92DF6-2FD2-4A28-A5E0-42332A7E2BB3,2020
616,Mitterteich_2,D9E92DF6-2FD2-4A28-A5E0-42332A7E2BB3,2021
617,Monheim_1,9A355BAA-43CC-4004-BFF8-8A3BEF2C1263,2015
618,Monheim_1,9A355BAA-43CC-4004-BFF8-8A3BEF2C1263,2016
619,Monheim_1,9A355BAA-43CC-4004-BFF8-8A3BEF2C1263,2017
620,Monheim_1,9A355BAA-43CC-4004-BFF8-8A3BEF2C1263,2018
621,Monheim_1,9A355BAA-43CC-4004-BFF8-8A3BEF2C1263,2019
622,Monheim_1,7390B141-EA3A-453C-9283-EA3B3180E1EF,2020
623,Monheim_1,7390B141-EA3A-453C-9283-EA3B3180E1EF,2021
624,Monheim_2,974D196E-F40F-4DB6-8B1B-3021626F15E9,2015
625,Monheim_2,974D196E-F40F-4DB6-8B1B-3021626F15E9,2016
626,Monheim_2,974D196E-F40F-4DB6-8B1B-3021626F15E9,2017
627,Monheim_2,974D196E-F40F-4DB6-8B1B-3021626F15E9,2018
628,Monheim_2,974D196E-F40F-4DB6-8B1B-3021626F15E9,2019
629,Monheim_2,2112E482-8D42-4643-B733-2DA43F2E9DAE,2020
630,Monheim_2,2112E482-8D42-4643-B733-2DA43F2E9DAE,2021
631,Mühldorfer_Hart_1,C07DE37F-752F-4DBE-8162-00006068D9BD,2015
632,Mühldorfer_Hart_1,C07DE37F-752F-4DBE-8162-00006068D9BD,2016
633,Mühldorfer_Hart_1,C07DE37F-752F-4DBE-8162-00006068D9BD,2017
634,Mühldorfer_Hart_1,C07DE37F-752F-4DBE-8162-00006068D9BD,2018
635,Mühldorfer_Hart_1,5D79C252-D6A5-4D47-962D-63E5C4D17F05,2019
636,Mühldorfer_Hart_1,5D79C252-D6A5-4D47-962D-63E5C4D17F05,2020
637,Mühldorfer_Hart_1,5D79C252-D6A5-4D47-962D-63E5C4D17F05,2021
638,Mühldorfer_Hart_2,DCB796D5-021A-4437-880F-9A3A16B80BCC,2015
639,Mühldorfer_Hart_2,DCB796D5-021A-4437-880F-9A3A16B80BCC,2016
640,Mühldorfer_Hart_2,DCB796D5-021A-4437-880F-9A3A16B80BCC,2017
641,Mühldorfer_Hart_2,DCB796D5-021A-4437-880F-9A3A16B80BCC,2018
642,Mühldorfer_Hart_2,D3FCA82C-3502-41FA-9783-3C31F40B49F5,2019
643,Mühldorfer_Hart_2,D3FCA82C-3502-41FA-9783-3C31F40B49F5,2020
644,Mühldorfer_Hart_2,D3FCA82C-3502-41FA-9783-3C31F40B49F5,2021
645,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2015
646,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2016
647,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2017
648,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2018
649,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2019
650,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2020
651,Niedernberg_1,57F8C750-4153-414A-900B-B3C2E72E8441,2021
652,Niedernberg_2,F75DD145-EFFE-4F26-AD09-EA93EA274C35,2015
653,Niedernberg_2,F75DD145-EFFE-4F26-AD09-EA93EA274C35,2016
654,Niedernberg_2,F75DD145-EFFE-4F26-AD09-EA93EA274C35,2017
655,Niedernberg_2,50F5B0BC-399C-4012-B854-981261CFC836,2018
656,Niedernberg_2,50F5B0BC-399C-4012-B854-981261CFC836,2019
657,Niedernberg_2,DD9A5F70-0D63-461B-99DC-679C9D26E8F8,2020
658,Niedernberg_2,DD9A5F70-0D63-461B-99DC-679C9D26E8F8,2021
659,Oberammergau_1,6F7A15EC-5EEA-4953-A20B-7CBFC5FE933D,2015
660,Oberammergau_1,6F7A15EC-5EEA-4953-A20B-7CBFC5FE933D,2016
661,Oberammergau_1,6F7A15EC-5EEA-4953-A20B-7CBFC5FE933D,2017
662,Oberammergau_1,6F7A15EC-5EEA-4953-A20B-7CBFC5FE933D,2018
663,Oberammergau_1,6F7A15EC-5EEA-4953-A20B-7CBFC5FE933D,2019
664,Oberammergau_1,2B02CAFC-953B-412F-B99E-A1B665BE9637,2020
665,Oberammergau_1,2B02CAFC-953B-412F-B99E-A1B665BE9637,2021
666,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2015
667,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2016
668,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2017
669,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2018
670,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2019
671,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2020
672,Oberammergau_2,B4A10F13-58C4-49EC-B924-68674BA3D2B2,2021
673,Oberaudorf_1,529415EE-FA60-4462-9E03-21B7F63E8545,2015
674,Oberaudorf_1,A0F31FC5-21CB-45CC-A893-42489B220DB3,2016
675,Oberaudorf_1,A0F31FC5-21CB-45CC-A893-42489B220DB3,2017
676,Oberaudorf_1,5561D31D-A700-4DDC-BDD6-E43D3E62B95C,2018
677,Oberaudorf_1,5561D31D-A700-4DDC-BDD6-E43D3E62B95C,2019
678,Oberaudorf_1,18281A87-092E-4615-9648-E4B6518AF115,2020
679,Oberaudorf_1,18281A87-092E-4615-9648-E4B6518AF115,2021
680,Oberaudorf_2,965ADF5D-D2FD-4E0A-8A46-C5A9F5D28005,2015
681,Oberaudorf_2,6DBB1ACB-41DC-4ACD-9A46-66DB4AB1414E,2016
682,Oberaudorf_2,6DBB1ACB-41DC-4ACD-9A46-66DB4AB1414E,2017
683,Oberaudorf_2,6DBB1ACB-41DC-4ACD-9A46-66DB4AB1414E,2018
684,Oberaudorf_2,6DBB1ACB-41DC-4ACD-9A46-66DB4AB1414E,2019
685,Oberaudorf_2,B3BAC4DB-48BC-4E95-B189-D81420FDEE5D,2020
686,Oberaudorf_2,B3BAC4DB-48BC-4E95-B189-D81420FDEE5D,2021
687,Oberkotzau_1,4F0CAEA6-D57A-49C8-AE15-F7E61E791A49,2015
688,Oberkotzau_1,4F0CAEA6-D57A-49C8-AE15-F7E61E791A49,2016
689,Oberkotzau_1,B069B775-0287-42DA-95A2-402817E1D412,2017
690,Oberkotzau_1,B069B775-0287-42DA-95A2-402817E1D412,2018
691,Oberkotzau_1,B069B775-0287-42DA-95A2-402817E1D412,2019
692,Oberkotzau_1,B3244992-F1D2-42E3-AE7A-5A01813765B0,2020
693,Oberkotzau_1,B3244992-F1D2-42E3-AE7A-5A01813765B0,2021
694,Oberkotzau_2,B249F090-BFD1-406B-B50A-AE60ABE56DBF,2015
695,Oberkotzau_2,B249F090-BFD1-406B-B50A-AE60ABE56DBF,2016
696,Oberkotzau_2,28D28C5A-8818-483B-8515-95763D579F61,2017
697,Oberkotzau_2,28D28C5A-8818-483B-8515-95763D579F61,2018
698,Oberkotzau_2,28D28C5A-8818-483B-8515-95763D579F61,2019
699,Oberkotzau_2,A86CAE75-E097-48D4-B97E-2391FBBAF886,2020
700,Oberkotzau_2,A86CAE75-E097-48D4-B97E-2391FBBAF886,2021
701,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2015
702,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2016
703,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2017
704,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2018
705,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2019
706,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2020
707,Offenhausen_1,3B484A06-00CE-4887-B032-CDD7C87E02F6,2021
708,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2015
709,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2016
710,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2017
711,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2018
712,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2019
713,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2020
714,Offenhausen_2,CC08394C-6790-4FC5-A0ED-C0A70508D49F,2021
715,Peiting_1,6C0EF5A6-B6A3-4AE6-9DF0-DF307F2EDE62,2015
716,Peiting_1,6C0EF5A6-B6A3-4AE6-9DF0-DF307F2EDE62,2016
717,Peiting_1,6C0EF5A6-B6A3-4AE6-9DF0-DF307F2EDE62,2017
718,Peiting_1,6C0EF5A6-B6A3-4AE6-9DF0-DF307F2EDE62,2018
719,Peiting_1,6C0EF5A6-B6A3-4AE6-9DF0-DF307F2EDE62,2019
720,Peiting_1,9C112772-7D74-4A26-938E-C17C93BCD04A,2020
721,Peiting_1,9C112772-7D74-4A26-938E-C17C93BCD04A,2021
722,Peiting_2,408DA683-6C38-4D3B-B5AE-73B9EC38A6BF,2015
723,Peiting_2,408DA683-6C38-4D3B-B5AE-73B9EC38A6BF,2016
724,Peiting_2,408DA683-6C38-4D3B-B5AE-73B9EC38A6BF,2017
725,Peiting_2,408DA683-6C38-4D3B-B5AE-73B9EC38A6BF,2018
726,Peiting_2,408DA683-6C38-4D3B-B5AE-73B9EC38A6BF,2019
727,Peiting_2,20F6C4DC-68FF-4E3F-8720-25FC65FCCC59,2020
728,Peiting_2,20F6C4DC-68FF-4E3F-8720-25FC65FCCC59,2021
729,Pfaffenhofen_a.d.Roth_1,437FDB9F-8F54-429B-A901-3B2ECD08764C,2015
730,Pfaffenhofen_a.d.Roth_1,437FDB9F-8F54-429B-A901-3B2ECD08764C,2016
731,Pfaffenhofen_a.d.Roth_1,437FDB9F-8F54-429B-A901-3B2ECD08764C,2017
732,Pfaffenhofen_a.d.Roth_1,437FDB9F-8F54-429B-A901-3B2ECD08764C,2018
733,Pfaffenhofen_a.d.Roth_1,F83E5753-74F2-4A8F-A358-D829D0F1315C,2019
734,Pfaffenhofen_a.d.Roth_1,812710E9-491A-44CD-823F-67E5CA31365F,2020
735,Pfaffenhofen_a.d.Roth_1,812710E9-491A-44CD-823F-67E5CA31365F,2021
736,Pfaffenhofen_a.d.Roth_2,D4CBB169-6890-4FB4-A8CF-3AC6A1759289,2015
737,Pfaffenhofen_a.d.Roth_2,D4CBB169-6890-4FB4-A8CF-3AC6A1759289,2016
738,Pfaffenhofen_a.d.Roth_2,D4CBB169-6890-4FB4-A8CF-3AC6A1759289,2017
739,Pfaffenhofen_a.d.Roth_2,D4CBB169-6890-4FB4-A8CF-3AC6A1759289,2018
740,Pfaffenhofen_a.d.Roth_2,BDC3BCEC-EE7E-4772-B789-0E83B9936F88,2019
741,Pfaffenhofen_a.d.Roth_2,99544C3E-FACC-478D-95A6-E5264C2CF18E,2020
742,Pfaffenhofen_a.d.Roth_2,99544C3E-FACC-478D-95A6-E5264C2CF18E,2021
743,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2015
744,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2016
745,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2017
746,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2018
747,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2019
748,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2020
749,Piding_1,DA8472D9-F334-4FEE-99A3-12080FA76D48,2021
750,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2015
751,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2016
752,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2017
753,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2018
754,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2019
755,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2020
756,Piding_2,18FF64B2-3597-4E1F-BD6C-74B04A8376B3,2021
757,Pressig_1,961B4BA5-7979-4B8C-90D2-23E0EF7DC5E3,2015
758,Pressig_1,961B4BA5-7979-4B8C-90D2-23E0EF7DC5E3,2016
759,Pressig_1,961B4BA5-7979-4B8C-90D2-23E0EF7DC5E3,2017
760,Pressig_1,961B4BA5-7979-4B8C-90D2-23E0EF7DC5E3,2018
761,Pressig_1,961B4BA5-7979-4B8C-90D2-23E0EF7DC5E3,2019
762,Pressig_1,5ED8341D-05ED-4A17-8748-D358D499F23D,2020
763,Pressig_1,5ED8341D-05ED-4A17-8748-D358D499F23D,2021
764,Pressig_2,CB3A1D10-A950-405E-9CA0-B213AF1B4B11,2015
765,Pressig_2,CB3A1D10-A950-405E-9CA0-B213AF1B4B11,2016
766,Pressig_2,CB3A1D10-A950-405E-9CA0-B213AF1B4B11,2017
767,Pressig_2,CB3A1D10-A950-405E-9CA0-B213AF1B4B11,2018
768,Pressig_2,CB3A1D10-A950-405E-9CA0-B213AF1B4B11,2019
769,Pressig_2,C9302037-1A4E-4126-BDB3-582220BE9AEC,2020
770,Pressig_2,C9302037-1A4E-4126-BDB3-582220BE9AEC,2021
771,Schrobenhausen_1,3A2DD442-D61E-465A-95AC-E7230BAA93F3,2015
772,Schrobenhausen_1,3A2DD442-D61E-465A-95AC-E7230BAA93F3,2016
773,Schrobenhausen_1,3A2DD442-D61E-465A-95AC-E7230BAA93F3,2017
774,Schrobenhausen_1,3A2DD442-D61E-465A-95AC-E7230BAA93F3,2018
775,Schrobenhausen_1,5A55600E-30E1-44ED-B2EE-5A2A5D22F368,2019
776,Schrobenhausen_1,071D2290-FD5F-41B3-80E8-8EC4E945757E,2020
777,Schrobenhausen_1,071D2290-FD5F-41B3-80E8-8EC4E945757E,2021
778,Schrobenhausen_2,55DD7A81-695D-41E9-9772-F8DFDA1F847F,2015
779,Schrobenhausen_2,55DD7A81-695D-41E9-9772-F8DFDA1F847F,2016
780,Schrobenhausen_2,55DD7A81-695D-41E9-9772-F8DFDA1F847F,2017
781,Schrobenhausen_2,55DD7A81-695D-41E9-9772-F8DFDA1F847F,2018
782,Schrobenhausen_2,E9B7AA55-535A-40F4-B99D-35A12EDE229C,2019
783,Schrobenhausen_2,5599FA3E-3D05-4307-9A2F-14E6989A92FF,2020
784,Schrobenhausen_2,5599FA3E-3D05-4307-9A2F-14E6989A92FF,2021
785,Schwarzach_1,EEF6FA62-8619-426E-885A-18CEA063F138,2015
786,Schwarzach_1,EEF6FA62-8619-426E-885A-18CEA063F138,2016
787,Schwarzach_1,EEF6FA62-8619-426E-885A-18CEA063F138,2017
788,Schwarzach_1,EEF6FA62-8619-426E-885A-18CEA063F138,2018
789,Schwarzach_1,EEF6FA62-8619-426E-885A-18CEA063F138,2019
790,Schwarzach_1,3627235E-5E23-4A22-8566-4441D56A3B55,2020
791,Schwarzach_1,3627235E-5E23-4A22-8566-4441D56A3B55,2021
792,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2015
793,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2016
794,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2017
795,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2018
796,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2019
797,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2020
798,Schwarzach_2,08E6CD25-74C8-44A2-A650-4362FD0BCF84,2021
799,Schönthal_1,7E103BF9-969B-43C1-8317-7CBF804C1756,2015
800,Schönthal_1,7E103BF9-969B-43C1-8317-7CBF804C1756,2016
801,Schönthal_1,7E103BF9-969B-43C1-8317-7CBF804C1756,2017
802,Schönthal_1,7E103BF9-969B-43C1-8317-7CBF804C1756,2018
803,Schönthal_1,7E103BF9-969B-43C1-8317-7CBF804C1756,2019
804,Schönthal_1,73CC4AE5-D232-403E-A411-17978E1764EA,2020
805,Schönthal_1,73CC4AE5-D232-403E-A411-17978E1764EA,2021
806,Schönthal_2,875C669C-604B-47F8-8F76-248BEAE5CE0D,2015
807,Schönthal_2,875C669C-604B-47F8-8F76-248BEAE5CE0D,2016
808,Schönthal_2,875C669C-604B-47F8-8F76-248BEAE5CE0D,2017
809,Schönthal_2,875C669C-604B-47F8-8F76-248BEAE5CE0D,2018
810,Schönthal_2,875C669C-604B-47F8-8F76-248BEAE5CE0D,2019
811,Schönthal_2,0C84DFCE-3445-41E7-A4D3-C50EF140C6CB,2020
812,Schönthal_2,0C84DFCE-3445-41E7-A4D3-C50EF140C6CB,2021
813,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2015
814,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2016
815,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2017
816,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2018
817,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2019
818,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2020
819,Spalt_1,21853C3B-FD14-42ED-9717-FB294F2B3C61,2021
820,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2015
821,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2016
822,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2017
823,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2018
824,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2019
825,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2020
826,Spalt_2,863BD9B1-BF95-49F5-880A-436DDC5A48FE,2021
827,Stadtsteinach_1,07654F60-4BC8-4FFC-A808-EAD30A3F632D,2015
828,Stadtsteinach_1,07654F60-4BC8-4FFC-A808-EAD30A3F632D,2016
829,Stadtsteinach_1,07654F60-4BC8-4FFC-A808-EAD30A3F632D,2017
830,Stadtsteinach_1,07654F60-4BC8-4FFC-A808-EAD30A3F632D,2018
