ID,falsto_name,globalid,year
831,Stadtsteinach_1,07654F60-4BC8-4FFC-A808-EAD30A3F632D,2019
832,Stadtsteinach_1,08B84CBF-ADA3-4BE0-90D0-6399C641C631,2020
833,Stadtsteinach_1,08B84CBF-ADA3-4BE0-90D0-6399C641C631,2021
834,Stadtsteinach_2,955E5CFD-FAFE-4AD6-8C42-ABA5D870EFF6,2015
835,Stadtsteinach_2,955E5CFD-FAFE-4AD6-8C42-ABA5D870EFF6,2016
836,Stadtsteinach_2,955E5CFD-FAFE-4AD6-8C42-ABA5D870EFF6,2017
837,Stadtsteinach_2,955E5CFD-FAFE-4AD6-8C42-ABA5D870EFF6,2018
838,Stadtsteinach_2,955E5CFD-FAFE-4AD6-8C42-ABA5D870EFF6,2019
839,Stadtsteinach_2,85C3236F-F9B1-42C7-806A-BB1E96970298,2020
840,Stadtsteinach_2,85C3236F-F9B1-42C7-806A-BB1E96970298,2021
841,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2015
842,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2016
843,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2017
844,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2018
845,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2019
846,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2020
847,Steinwiesen_1,28C28BEC-2A34-4667-AFEB-D8241A2145E8,2021
848,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2015
849,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2016
850,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2017
851,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2018
852,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2019
853,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2020
854,Steinwiesen_2,0E896F76-4738-4975-8C9E-CA9DBDF0ADD3,2021
855,Stötten_a.Auerberg_1,E5DBCD7C-D950-4935-8B64-3F420BF55D8D,2015
856,Stötten_a.Auerberg_1,E5DBCD7C-D950-4935-8B64-3F420BF55D8D,2016
857,Stötten_a.Auerberg_1,E5DBCD7C-D950-4935-8B64-3F420BF55D8D,2017
858,Stötten_a.Auerberg_1,E5DBCD7C-D950-4935-8B64-3F420BF55D8D,2018
859,Stötten_a.Auerberg_1,4C58C493-2A7A-4850-9D1A-96A540475731,2019
860,Stötten_a.Auerberg_1,98565772-B4EF-4B73-83DC-5365F2C5BF98,2020
861,Stötten_a.Auerberg_1,98565772-B4EF-4B73-83DC-5365F2C5BF98,2021
862,Stötten_a.Auerberg_2,37D09E5A-389E-4EFA-904E-C49F5FB05340,2015
863,Stötten_a.Auerberg_2,37D09E5A-389E-4EFA-904E-C49F5FB05340,2016
864,Stötten_a.Auerberg_2,37D09E5A-389E-4EFA-904E-C49F5FB05340,2017
865,Stötten_a.Auerberg_2,37D09E5A-389E-4EFA-904E-C49F5FB05340,2018
866,Stötten_a.Auerberg_2,B98F19CD-A2CD-48F1-979A-A34148CEB90A,2019
867,Stötten_a.Auerberg_2,84617C77-1ECE-4119-8C04-452E41126A05,2020
868,Stötten_a.Auerberg_2,84617C77-1ECE-4119-8C04-452E41126A05,2021
869,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2015
870,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2016
871,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2017
872,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2018
873,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2019
874,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2020
875,Sugenheim_1,42B88726-BEFD-4849-8FA6-CFEAF28E7677,2021
876,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2015
877,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2016
878,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2017
879,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2018
880,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2019
881,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2020
882,Sugenheim_2,2C1E684D-CBBF-4A96-86AD-03A0A6D20E80,2021
883,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2015
884,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2016
885,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2017
886,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2018
887,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2019
888,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2020
889,Teunz_1,77AF51E4-1481-4D10-A777-6AD4D894736F,2021
890,Teunz_2,1D52484A-0AF7-4E3C-BF28-9E7ED6A89B2F,2015
891,Teunz_2,1D52484A-0AF7-4E3C-BF28-9E7ED6A89B2F,2016
892,Teunz_2,1D52484A-0AF7-4E3C-BF28-9E7ED6A89B2F,2017
893,Teunz_2,1D52484A-0AF7-4E3C-BF28-9E7ED6A89B2F,2018
894,Teunz_2,1D52484A-0AF7-4E3C-BF28-9E7ED6A89B2F,2019
895,Teunz_2,2B1B52CD-DCC6-4572-9AAE-8FE3375C5DC6,2020
896,Teunz_2,2B1B52CD-DCC6-4572-9AAE-8FE3375C5DC6,2021
897,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2015
898,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2016
899,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2017
900,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2018
901,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2019
902,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2020
903,Traunstein_1,DFDA10AF-824F-44FA-ABD9-C567A04C03F7,2021
904,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2015
905,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2016
906,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2017
907,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2018
908,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2019
909,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2020
910,Traunstein_2,0010C7C3-C8BC-44D3-8F6E-4445CB8B1DC9,2021
911,Vogtareuth_1,AA0CD71E-16CE-4660-B99C-EE09CA6A1B1C,2015
912,Vogtareuth_1,AA0CD71E-16CE-4660-B99C-EE09CA6A1B1C,2016
913,Vogtareuth_1,AA0CD71E-16CE-4660-B99C-EE09CA6A1B1C,2017
914,Vogtareuth_1,AA0CD71E-16CE-4660-B99C-EE09CA6A1B1C,2018
915,Vogtareuth_1,61B6B26B-B8D7-4F71-8DB9-543AC9ABE6FD,2019
916,Vogtareuth_1,D92E914C-8AAD-4220-B725-230ACA0B8B3F,2020
917,Vogtareuth_1,D92E914C-8AAD-4220-B725-230ACA0B8B3F,2021
918,Vogtareuth_2,3CC2240A-A81C-4927-BCC5-8DE39B711617,2015
919,Vogtareuth_2,3CC2240A-A81C-4927-BCC5-8DE39B711617,2016
920,Vogtareuth_2,3CC2240A-A81C-4927-BCC5-8DE39B711617,2017
921,Vogtareuth_2,3CC2240A-A81C-4927-BCC5-8DE39B711617,2018
922,Vogtareuth_2,F1705F40-4358-42E3-AA97-D1C760C44806,2019
923,Vogtareuth_2,E94AB78B-A2EF-4653-8A16-E2998F1C7AB4,2020
924,Vogtareuth_2,E94AB78B-A2EF-4653-8A16-E2998F1C7AB4,2021
925,Vohenstrauß_1,BF4E09F4-2B26-4D59-82F4-0E11844CF25C,2015
926,Vohenstrauß_1,BF4E09F4-2B26-4D59-82F4-0E11844CF25C,2016
927,Vohenstrauß_1,BF4E09F4-2B26-4D59-82F4-0E11844CF25C,2017
928,Vohenstrauß_1,BF4E09F4-2B26-4D59-82F4-0E11844CF25C,2018
929,Vohenstrauß_1,6006CC08-8B06-48FF-B285-16133A44652A,2019
930,Vohenstrauß_1,AFEC3E2F-52E3-4BF4-B131-A042308B25FE,2020
931,Vohenstrauß_1,AFEC3E2F-52E3-4BF4-B131-A042308B25FE,2021
932,Vohenstrauß_2,E7E02870-1922-4988-8615-1965625E0EAD,2015
933,Vohenstrauß_2,E7E02870-1922-4988-8615-1965625E0EAD,2016
934,Vohenstrauß_2,C5096F96-28AB-4605-9E28-33D648120FAB,2017
935,Vohenstrauß_2,C5096F96-28AB-4605-9E28-33D648120FAB,2018
936,Vohenstrauß_2,C5096F96-28AB-4605-9E28-33D648120FAB,2019
937,Vohenstrauß_2,6D8BD011-1E68-4E61-9BCD-EFF32E5A7C91,2020
938,Vohenstrauß_2,6D8BD011-1E68-4E61-9BCD-EFF32E5A7C91,2021
939,Waldkirchen_1,64BD49E4-A9DF-45BA-801F-C9921BD3BEC4,2015
940,Waldkirchen_1,964F395E-A9B4-4614-823C-803A061979AB,2016
941,Waldkirchen_1,964F395E-A9B4-4614-823C-803A061979AB,2017
942,Waldkirchen_1,964F395E-A9B4-4614-823C-803A061979AB,2018
943,Waldkirchen_1,964F395E-A9B4-4614-823C-803A061979AB,2019
944,Waldkirchen_1,35AC05F0-2A36-44EB-8050-4A5E1D3B188C,2020
945,Waldkirchen_1,35AC05F0-2A36-44EB-8050-4A5E1D3B188C,2021
946,Waldkirchen_2,7FBF986D-B03E-49B5-9102-63B33EEA5831,2015
947,Waldkirchen_2,20379645-0F24-44F9-AB17-99ABC9CF447A,2016
948,Waldkirchen_2,20379645-0F24-44F9-AB17-99ABC9CF447A,2017
949,Waldkirchen_2,20379645-0F24-44F9-AB17-99ABC9CF447A,2018
950,Waldkirchen_2,20379645-0F24-44F9-AB17-99ABC9CF447A,2019
951,Waldkirchen_2,D2FE7809-B059-4C33-92EA-09E50C35DA7E,2020
952,Waldkirchen_2,D2FE7809-B059-4C33-92EA-09E50C35DA7E,2021
953,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2015
954,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2016
955,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2017
956,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2018
957,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2019
958,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2020
959,Wegscheid_1,1492D5FF-A58D-43EF-927B-0999DF992952,2021
960,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2015
961,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2016
962,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2017
963,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2018
964,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2019
965,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2020
966,Wegscheid_2,0E18D11D-F817-44C7-BDF5-C948076EEBB5,2021
967,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2015
968,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2016
969,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2017
970,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2018
971,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2019
972,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2020
973,Weidenberg_1,1AB43767-0FCD-4DA4-9695-D21312744F97,2021
974,Weidenberg_2,D4E804EB-02F5-4697-B580-F07937144E32,2015
975,Weidenberg_2,D4E804EB-02F5-4697-B580-F07937144E32,2016
976,Weidenberg_2,D4E804EB-02F5-4697-B580-F07937144E32,2017
977,Weidenberg_2,D4E804EB-02F5-4697-B580-F07937144E32,2018
978,Weidenberg_2,D4E804EB-02F5-4697-B580-F07937144E32,2019
979,Weidenberg_2,939EC6F8-76A6-4EDE-989B-30DC62E06AC4,2020
980,Weidenberg_2,939EC6F8-76A6-4EDE-989B-30DC62E06AC4,2021
981,Weilheim_i.OB_1,8050D884-4974-42A5-B439-4D1AB7C779FB,2015
982,Weilheim_i.OB_1,385D7E19-2D17-480F-828B-4ACB7B9845F8,2016
983,Weilheim_i.OB_1,385D7E19-2D17-480F-828B-4ACB7B9845F8,2017
984,Weilheim_i.OB_1,385D7E19-2D17-480F-828B-4ACB7B9845F8,2018
985,Weilheim_i.OB_1,385D7E19-2D17-480F-828B-4ACB7B9845F8,2019
986,Weilheim_i.OB_1,385D7E19-2D17-480F-828B-4ACB7B9845F8,2020
987,Weilheim_i.OB_1,385D7E19-2D17-480F-828B-4ACB7B9845F8,2021
988,Weilheim_i.OB_2,219D6B3A-D0B7-42B4-8CD6-719BAD220BC5,2015
989,Weilheim_i.OB_2,3168F6AB-AB5B-4841-BB2D-F3C4893B8195,2016
990,Weilheim_i.OB_2,3168F6AB-AB5B-4841-BB2D-F3C4893B8195,2017
991,Weilheim_i.OB_2,3168F6AB-AB5B-4841-BB2D-F3C4893B8195,2018
992,Weilheim_i.OB_2,3168F6AB-AB5B-4841-BB2D-F3C4893B8195,2019
993,Weilheim_i.OB_2,3168F6AB-AB5B-4841-BB2D-F3C4893B8195,2020
994,Weilheim_i.OB_2,3168F6AB-AB5B-4841-BB2D-F3C4893B8195,2021
995,Weiltingen_1,A2DE4444-78CD-42F9-B0D4-CAAD1EE6DE5F,2015
996,Weiltingen_1,A2DE4444-78CD-42F9-B0D4-CAAD1EE6DE5F,2016
997,Weiltingen_1,A2DE4444-78CD-42F9-B0D4-CAAD1EE6DE5F,2017
998,Weiltingen_1,A2DE4444-78CD-42F9-B0D4-CAAD1EE6DE5F,2018
999,Weiltingen_1,A2DE4444-78CD-42F9-B0D4-CAAD1EE6DE5F,2019
1000,Weiltingen_1,37A50CDE-28C2-4CF3-8416-919444CE01C3,2020
1001,Weiltingen_1,37A50CDE-28C2-4CF3-8416-919444CE01C3,2021
1002,Weiltingen_2,1D06A60A-95E5-40AC-8115-E7FD54693689,2015
1003,Weiltingen_2,1D06A60A-95E5-40AC-8115-E7FD54693689,2016
1004,Weiltingen_2,1D06A60A-95E5-40AC-8115-E7FD54693689,2017
1005,Weiltingen_2,1D06A60A-95E5-40AC-8115-E7FD54693689,2018
1006,Weiltingen_2,1D06A60A-95E5-40AC-8115-E7FD54693689,2019
1007,Weiltingen_2,D8ADC3F2-FF27-431F-BEAC-AA0F2EB4D3D5,2020
1008,Weiltingen_2,D8ADC3F2-FF27-431F-BEAC-AA0F2EB4D3D5,2021
1009,Weismain_1,9469892E-5FB3-45DC-889B-8818B6062FD0,2015
1010,Weismain_1,9469892E-5FB3-45DC-889B-8818B6062FD0,2016
1011,Weismain_1,9469892E-5FB3-45DC-889B-8818B6062FD0,2017
1012,Weismain_1,9469892E-5FB3-45DC-889B-8818B6062FD0,2018
1013,Weismain_1,7794492D-532C-4900-A104-0D1FE3AD05E1,2019
1014,Weismain_1,7794492D-532C-4900-A104-0D1FE3AD05E1,2020
1015,Weismain_1,7794492D-532C-4900-A104-0D1FE3AD05E1,2021
1016,Weismain_2,2ACABFCB-9E60-4164-AE9D-62F445C60C36,2015
1017,Weismain_2,2ACABFCB-9E60-4164-AE9D-62F445C60C36,2016
1018,Weismain_2,2ACABFCB-9E60-4164-AE9D-62F445C60C36,2017
1019,Weismain_2,2ACABFCB-9E60-4164-AE9D-62F445C60C36,2018
1020,Weismain_2,EF00D863-A80D-49F5-8A57-C07ED8BFCB48,2019
1021,Weismain_2,EF00D863-A80D-49F5-8A57-C07ED8BFCB48,2020
1022,Weismain_2,EF00D863-A80D-49F5-8A57-C07ED8BFCB48,2021
1023,Weißenburg_i._Bay._1,30882270-ADE7-42CA-BC40-17DE5A1B7A64,2015
1024,Weißenburg_i._Bay._1,30882270-ADE7-42CA-BC40-17DE5A1B7A64,2016
1025,Weißenburg_i._Bay._1,30882270-ADE7-42CA-BC40-17DE5A1B7A64,2017
1026,Weißenburg_i._Bay._1,30882270-ADE7-42CA-BC40-17DE5A1B7A64,2018
1027,Weißenburg_i._Bay._1,40BE00E1-9DA3-4E89-9866-F9749790B0C3,2019
1028,Weißenburg_i._Bay._1,FD87328E-BB5D-4D54-97A5-403946F7C4EF,2020
1029,Weißenburg_i._Bay._1,FD87328E-BB5D-4D54-97A5-403946F7C4EF,2021
1030,Weißenburg_i._Bay._2,EB9B4414-9E56-4D00-9303-D9886B932E63,2015
1031,Weißenburg_i._Bay._2,EB9B4414-9E56-4D00-9303-D9886B932E63,2016
1032,Weißenburg_i._Bay._2,EB9B4414-9E56-4D00-9303-D9886B932E63,2017
1033,Weißenburg_i._Bay._2,EB9B4414-9E56-4D00-9303-D9886B932E63,2018
1034,Weißenburg_i._Bay._2,775286CB-AC94-4244-A697-CE8B2A13EA85,2019
1035,Weißenburg_i._Bay._2,B51B5FB4-1AE6-4810-A234-B75C1A84C178,2020
1036,Weißenburg_i._Bay._2,B51B5FB4-1AE6-4810-A234-B75C1A84C178,2021
1037,Wertach_1,57C71BB0-9B9F-4888-9E37-46FD53204987,2015
1038,Wertach_1,57C71BB0-9B9F-4888-9E37-46FD53204987,2016
1039,Wertach_1,57C71BB0-9B9F-4888-9E37-46FD53204987,2017
1040,Wertach_1,57C71BB0-9B9F-4888-9E37-46FD53204987,2018
1041,Wertach_1,57C71BB0-9B9F-4888-9E37-46FD53204987,2019
1042,Wertach_1,3A5371CF-5A62-410D-8CF6-A0FFFBAA96A3,2020
1043,Wertach_1,3A5371CF-5A62-410D-8CF6-A0FFFBAA96A3,2021
1044,Wertach_2,46989D35-41DA-48B8-9CD7-12AD2765977A,2015
1045,Wertach_2,46989D35-41DA-48B8-9CD7-12AD2765977A,2016
1046,Wertach_2,46989D35-41DA-48B8-9CD7-12AD2765977A,2017
1047,Wertach_2,46989D35-41DA-48B8-9CD7-12AD2765977A,2018
1048,Wertach_2,46989D35-41DA-48B8-9CD7-12AD2765977A,2019
1049,Wertach_2,F8CBDC08-1E09-4ACA-927A-7DC606C36184,2020
1050,Wertach_2,F8CBDC08-1E09-4ACA-927A-7DC606C36184,2021
1051,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2015
1052,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2016
1053,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2017
1054,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2018
1055,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2019
1056,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2020
1057,Wolfersdorf_1,4E740F0D-5062-47D7-B2B7-66F68E2D9B85,2021
1058,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2015
1059,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2016
1060,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2017
1061,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2018
1062,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2019
1063,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2020
1064,Wolfersdorf_2,5238D090-E5A7-40D5-B6AC-0B9B9CFC5D44,2021
1065,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2015
1066,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2016
1067,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2017
1068,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2018
1069,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2019
1070,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2020
1071,Wonsees_1,0D316ED1-06DA-4D5D-9ABF-87ED902AA011,2021
1072,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2015
1073,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2016
1074,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2017
1075,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2018
1076,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2019
1077,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2020
1078,Wonsees_2,889D188C-5F3C-437E-A176-DAE09ED0FF5A,2021
1079,Ziemetshausen_1,0D64CB4C-5FC0-40EE-B08D-FE53CDCA8641,2015
1080,Ziemetshausen_1,0D64CB4C-5FC0-40EE-B08D-FE53CDCA8641,2016
1081,Ziemetshausen_1,4B03BB4E-CB1B-40D7-B05E-F5F91A630C59,2017
1082,Ziemetshausen_1,4B03BB4E-CB1B-40D7-B05E-F5F91A630C59,2018
1083,Ziemetshausen_1,4B03BB4E-CB1B-40D7-B05E-F5F91A630C59,2019
1084,Ziemetshausen_1,ECBD3C34-A273-4517-A06F-4EAF121AD17D,2020
1085,Ziemetshausen_1,ECBD3C34-A273-4517-A06F-4EAF121AD17D,2021
1086,Ziemetshausen_2,4CBADAEC-1BB6-4817-AC38-60D2DD246FB1,2015
1087,Ziemetshausen_2,4CBADAEC-1BB6-4817-AC38-60D2DD246FB1,2016
1088,Ziemetshausen_2,F72F52AD-CE9E-4D9A-94D4-853B25C097D7,2017
1089,Ziemetshausen_2,F72F52AD-CE9E-4D9A-94D4-853B25C097D7,2018
1090,Ziemetshausen_2,F72F52AD-CE9E-4D9A-94D4-853B25C097D7,2019
1091,Ziemetshausen_2,9E8CFF77-5FA8-4822-8814-1174B342F45B,2020
1092,Ziemetshausen_2,9E8CFF77-5FA8-4822-8814-1174B342F45B,2021
1093,Zusmarshausen_1,E15550D5-A4DB-4C62-B9F5-181A6BA5401E,2015
1094,Zusmarshausen_1,E15550D5-A4DB-4C62-B9F5-181A6BA5401E,2016
1095,Zusmarshausen_1,E15550D5-A4DB-4C62-B9F5-181A6BA5401E,2017
1096,Zusmarshausen_1,E15550D5-A4DB-4C62-B9F5-181A6BA5401E,2018
1097,Zusmarshausen_1,E15550D5-A4DB-4C62-B9F5-181A6BA5401E,2019
1098,Zusmarshausen_1,012FEC08-1937-4F6B-9E58-4B5AC7F13752,2020
1099,Zusmarshausen_1,012FEC08-1937-4F6B-9E58-4B5AC7F13752,2021
1100,Zusmarshausen_2,E30821E7-B985-4B7F-B4CD-4295762FE463,2015
1101,Zusmarshausen_2,E30821E7-B985-4B7F-B4CD-4295762FE463,2016
1102,Zusmarshausen_2,E30821E7-B985-4B7F-B4CD-4295762FE463,2017
1103,Zusmarshausen_2,E30821E7-B985-4B7F-B4CD-4295762FE463,2018
1104,Zusmarshausen_2,46638818-64FC-43E3-BD63-C4B2A2857F72,2019
1105,Zusmarshausen_2,85A73336-F7A5-4D80-9CC9-DBC6BB29B329,2020
1106,Zusmarshausen_2,85A73336-F7A5-4D80-9CC9-DBC6BB29B329,2021
